1129346;20130152;FERRO DE SOLDA MACHADINHA 180W /HIKARI;2014-10-31
1129393;20130117;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129394;20130129;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129395;20130117;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129396;20130109;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129397;20130111;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129398;20130112;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129399;20130115;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129400;20130117;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129401;20130126;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129402;20130127;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129403;20130123;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129404;20130123;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129405;20130132;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129406;20130132;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129407;20130116;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129408;20130116;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129409;20130130;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129410;20130130;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129411;20130122;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129412;20130110;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129413;20130121;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129414;20130157;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129417;20130184;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129418;20130152;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129419;20130152;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129420;20130152;CHAVE SOQUETE 3 A 14MM CANHÃO 12PÇS/BELZER-ROBUST;2014-10-31
1129447;20130126;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129448;20130126;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129449;20130123;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129450;20130132;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129451;20130130;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129452;20130130;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129453;20130116;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129454;20130122;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129455;20130121;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129456;20130122;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129459;20130152;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129460;20130152;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129461;20130152;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129462;20130152;SACA PRISIONEIRO 4 A 10MM /GEDORE;2014-10-31
1129718;20130117;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129719;20130112;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129720;20130117;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129721;20130111;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129722;20130123;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129723;20130132;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129724;20130116;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129725;20130130;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129727;20130152;INSTRUMENTO DE MED.ANGULAR DE TORÇÃO/TRAMONTINA;2014-11-06
1129728;20130109;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129729;20130126;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129730;20130117;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129731;20130117;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129733;20130123;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129734;20130130;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129735;20130116;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129736;20130184;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1129737;20130152;JG.CHAVE TIPO TORX T9 A T40 / VONDER;2014-11-06
1131788;20130126;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131789;20130126;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131790;20130123;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131791;20130132;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131792;20130130;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131793;20130130;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131794;20130116;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131795;20130122;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131796;20130121;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131797;20130122;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131799;20130152;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131800;20130152;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131801;20130152;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131802;20130152;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131803;20130152;SACA PRISIONEIRO DIÂM.8 A 25MM / GEDORE;2014-11-25
1131804;20130109;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131805;20130129;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131806;20130129;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131807;20130126;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131808;20130132;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131809;20130132;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131810;20130116;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131811;20130116;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131812;20130130;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131813;20130130;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131814;20130122;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131815;20130110;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131816;20130121;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131817;20130123;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131818;20130123;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131819;20130184;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131820;20130152;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131821;20130152;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131822;20130184;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131823;20130152;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1131824;20130152;JG.CHAVE STARTER MEIA-LUA 11 A 22MM 7PÇS/GEDORE;2014-11-25
1132147;20130117;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132148;20130129;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132149;20130117;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132150;20130109;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132151;20130117;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132152;20130112;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132153;20130115;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132154;20130117;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132155;20130129;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132156;20130127;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132157;20130132;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132158;20130132;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132159;20130116;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132160;20130116;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132161;20130130;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132162;20130130;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132163;20130122;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132164;20130110;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132165;20130121;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132166;20130123;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132167;20130123;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132171;20130152;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132172;20130152;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132173;20130152;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132174;20130184;JG.CHAVE TIPO BIELA (PLP) C/11 PÇS 8 A 19MM/ STANL;2014-12-04
1132175;20130038;CONJ. DID. ESTUDO DE GÁS PERFEITO/DIDACTA ITALIA;2014-12-10
1142541;20130021;IMPRESSORA LASER MONO MEDIO PORTE/SAMSUNG;2014-12-10
1132787;20130033;SCANNER A4 DE ALTA RESOLUÇÃO / HP G4050;2014-12-12
1132789;20130053;PROGRAMADOR GRAVADOR UNIVERSAL/ MABI;2014-12-22
1134337;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1134338;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1134339;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1134340;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1134341;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1134342;20130026;MESA P/COMPUTADOR-1200X1200X735MM;2014-12-31
1135081;20130048;PROJETOR MULTIMÍDIA C/SUPORTE /EPSON X24;2015-01-08
1135082;20130049;PROJETOR MULTIMÍDIA C/SUPORTE /EPSON X24;2015-01-08
1135083;20130051;PROJETOR MULTIMÍDIA C/SUPORTE /EPSON X24;2015-01-08
1135084;20130053;PROJETOR MULTIMÍDIA C/SUPORTE /EPSON X24;2015-01-08
1135086;20130064;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135087;20130065;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135088;20130167;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135089;20130176;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135090;20130062;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135091;20130064;PROJETOR MULTIMÍDIA / EPSON X24;2015-01-08
1135093;20130063;PROJETOR MULTIMÍDIA INTERATIVO C/SUPORTE/EPSON;2015-01-08
1135095;20130191;PROJETOR MULTIMÍDIA INTERATIVO C/SUPORTE/EPSON;2015-01-08
1135096;20130054;PROJETOR MULTIMÍDIA INTERATIVO C/SUPORTE/EPSON;2015-01-08
1135097;20130052;PROJETOR MULTIMÍDIA INTERATIVO C/SUPORTE/EPSON;2015-01-08
1135098;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135099;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135100;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135101;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135102;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135103;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135104;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135105;20130052;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135112;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135113;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135114;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135115;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135116;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135117;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135118;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135119;20130048;CONJUNTO DID. DE SOFT START / WEG;2015-01-12
1135120;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135121;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135122;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135123;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135124;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135125;20130052;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135126;20130015;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135127;20130015;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135128;20130053;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135129;20130053;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135130;20130053;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135131;20130051;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135132;20130130;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135133;20130116;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135134;20130132;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135135;20130123;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135136;20130074;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135137;20130074;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135138;20130074;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135139;20130074;FURADEIRA/PARAFUSADEIRA INDL. 1/2 P/ MAKITA;2015-01-13
1135656;20130192;IMPRESSORA LASER COLOR.PEQ. PORTE/ HP M451DW;2015-01-22
1135658;20130034;IMPRESSORA LASER COLOR.PEQ. PORTE/ HP M451DW;2015-01-22
1135659;20130009;IMPRESSORA LASER COLOR.PEQ. PORTE/ HP M451DW;2015-01-22
1136157;20130021;ULTRABOOK DELL E7440;2015-01-22
1136158;20130121;ULTRABOOK DELL E7440;2015-01-22
1136053;20130152;DÉCADA RESISTIVA / POLITERM;2015-01-27
1136054;20130152;DÉCADA RESISTIVA / POLITERM;2015-01-27
1136133;20130015;ESCADA EM FIBRA 12D - DUPLO ACESSO/W.BERTOLO;2015-01-29
1136134;20130015;ESCADA EM FIBRA 12D - DUPLO ACESSO/W.BERTOLO;2015-01-29
1136135;20130015;ESCADA EM FIBRA 12D - DUPLO ACESSO/W.BERTOLO;2015-01-29
1134995;20130122;MOTOR SCANIA DIESEL DC9 5 CILINDROS;2015-01-31
1137449;20130117;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137450;20130129;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137451;20130117;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137452;20130109;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137453;20130111;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137454;20130112;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137455;20130115;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137456;20130117;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137457;20130129;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137458;20130127;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137459;20130116;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137460;20130116;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137461;20130117;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137462;20130123;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137463;20130130;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137464;20130130;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137465;20130130;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137466;20130130;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137469;20130152;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137470;20130184;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137471;20130152;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137472;20130184;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1137473;20130152;JG. BITS C/MARTELETE DE IMPACTO/GEDORE;2015-02-19
1136604;20130005;GABINETE PROTEÇÃO DESFIBRILADOR;2015-02-28
1139635;20130127;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139636;20130117;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139637;20130126;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139638;20130129;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139639;20130130;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139640;20130130;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139641;20130130;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139642;20130130;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139643;20130152;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1139644;20130152;JG.CHAVE ESTRELA PLANA C/CATRACA 8 A 19MM/BELZER;2015-03-18
1140470;20130064;CONJUNTO DE ELETRO-HIDRÁULICA INDL/HIDRAUMAK;2015-04-06
1141641;20130009;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141644;20130183;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141645;20130182;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141646;20130079;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141647;20130014;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141648;20130081;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141649;20130019;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141650;20130092;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141651;20130065;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141652;20130014;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141653;20130116;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141654;20130014;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141655;20130030;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1141656;20130157;TELEVISÃO SMART 55P C/SUPORTE/ PHILIPS;2015-04-22
1143657;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143658;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143659;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143660;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143661;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143662;20130116;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143663;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143664;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143665;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143666;20130074;JOGO FERRAMENTA CONSERTO DE ROSCAS HELICOI/HELIEX;2015-09-01
1143871;20130182;APARELHO DIAGNÓSTICO P/MOTORES MWM MIDS SCAN V4;2015-09-15
1144708;20130153;MÁQUINA DE SOLDA MIG / MERKLE BALMER;2015-09-30
1146816;20130116;AP.DIAGNOST.SIST.ELETR.MOTOCICLETAS/CHIPTRONIC;2015-12-17
1146817;20130116;AP.DIAGNOST.SIST.ELETR.MOTOCICLETAS/CHIPTRONIC;2015-12-17
1153864;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153865;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153866;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153867;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153868;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153869;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153870;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153871;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153872;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153873;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153874;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153875;20130152;TACÔMETRO DIGITAL PORTÁTIL / INSTRUTEMP;2016-01-20
1153536;20130021;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153537;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153540;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153541;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153542;20130028;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153543;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153545;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153546;20130021;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153547;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153548;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153549;20130028;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153550;20130021;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153551;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153552;20130191;MICROCOMPUTADOR EDUCACIONAL BÁSICO / DELL;2016-01-22
1153681;20130191;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;2016-01-31
1153682;20130191;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;2016-01-31
1153683;20130191;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;2016-01-31
1153684;20130010;MONITOR PROFESSIONAL 23 POL.WIDESCREEN / DELL;2016-01-31
